# eps(GeV),sophia_proton(microb),sophia_netron(microb)
4.429178280456294488e+02,1.234648251798633822e+02,1.211372775415977685e+02
4.490825324945859052e+02,1.235600758320341868e+02,1.212435182254238697e+02
4.553330397235087617e+02,1.236557658144638623e+02,1.213501470398144590e+02
4.616705439692199775e+02,1.237518942362457182e+02,1.214571633302040539e+02
4.680962560903992085e+02,1.238484602120092575e+02,1.215645664465260438e+02
4.746114037989332246e+02,1.239454628619003529e+02,1.216723557431965332e+02
4.812172318944853373e+02,1.240429013115613657e+02,1.217805305790978991e+02
4.879150025023300827e+02,1.241407746921113642e+02,1.218890903175627756e+02
4.947059953144975566e+02,1.242390821401262855e+02,1.219980343263576970e+02
5.015915078342747506e+02,1.243378227976192107e+02,1.221073619776668835e+02
5.085728556241094225e+02,1.244369958120204274e+02,1.222170726480762113e+02
5.156513725569645885e+02,1.245366003361578038e+02,1.223271657185567989e+02
5.228284110711716721e+02,1.246366355282369653e+02,1.224376405744492331e+02
5.301053424288302267e+02,1.247371005518216265e+02,1.225484966054470704e+02
5.374835569778050512e+02,1.248379945758137950e+02,1.226597332055810341e+02
5.449644644173689585e+02,1.249393167744342037e+02,1.227713497732028003e+02
5.525494940675432645e+02,1.250410663272025431e+02,1.228833457109690244e+02
5.602400951421875561e+02,1.251432424189178505e+02,1.229957204258253398e+02
5.680377370258893279e+02,1.252458442396389557e+02,1.231084733289903141e+02
5.759439095547085117e+02,1.253488709846648135e+02,1.232216038359396038e+02
5.839601233008291956e+02,1.254523218545150343e+02,1.233351113663898957e+02
5.920879098611726477e+02,1.255561960549103304e+02,1.234489953442831336e+02
6.003288221500283726e+02,1.256604927967529051e+02,1.235632551977705589e+02
6.086844346957572043e+02,1.257652112961072817e+02,1.236778903591970362e+02
6.171563439416250958e+02,1.258703507741805367e+02,1.237929002650851089e+02
6.257461685508225173e+02,1.259759104573031436e+02,1.239082843561192959e+02
6.344555497157308537e+02,1.260818895769095320e+02,1.240240420771303320e+02
6.432861514714919622e+02,1.261882873695187754e+02,1.241401728770795927e+02
6.522396610139434188e+02,1.262951030767153213e+02,1.242566762090433059e+02
6.613177890219770916e+02,1.264023359451297068e+02,1.243735515301969912e+02
6.705222699843867531e+02,1.265099852264193885e+02,1.244907983017999271e+02
6.798548625312613467e+02,1.266180501772496143e+02,1.246084159891795196e+02
6.893173497699989412e+02,1.267265300592742108e+02,1.247264040617158969e+02
6.989115396259832096e+02,1.268354241391166539e+02,1.248447619928263634e+02
7.086392651880154290e+02,1.269447316883507142e+02,1.249634892599499665e+02
7.185023850585475884e+02,1.270544519834819539e+02,1.250825853445322906e+02
7.285027837087909575e+02,1.271645843059282726e+02,1.252020497320098684e+02
7.386423718387682129e+02,1.272751279420013759e+02,1.253218819117950602e+02
7.489230867423757445e+02,1.273860821828876908e+02,1.254420813772607062e+02
7.593468926775283308e+02,1.274974463246296921e+02,1.255626476257249635e+02
7.699157812414542832e+02,1.276092196681070590e+02,1.256835801584361292e+02
7.806317717512154104e+02,1.277214015190180163e+02,1.258048784805574627e+02
7.914969116295219465e+02,1.278339911878605193e+02,1.259265421011522079e+02
8.025132767959182729e+02,1.279469879899138931e+02,1.260485705331683874e+02
8.136829720634132173e+02,1.280603912452201030e+02,1.261709632934239380e+02
8.250081315406304157e+02,1.281742002785651380e+02,1.262937199025918460e+02
8.364909190395563883e+02,1.282884144194608211e+02,1.264168398851849702e+02
8.481335284889631794e+02,1.284030330021260795e+02,1.265403227695414046e+02
8.599381843535865073e+02,1.285180553654688822e+02,1.266641680878096565e+02
8.719071420591361630e+02,1.286334808530677378e+02,1.267883753759337964e+02
8.840426884232241491e+02,1.287493088131534194e+02,1.269129441736387207e+02
8.963471420922884363e+02,1.288655385985909163e+02,1.270378740244156432e+02
9.088228539846002150e+02,1.289821695668612165e+02,1.271631644755072870e+02
9.214722077394346798e+02,1.290992010800430876e+02,1.272888150778934460e+02
9.342976201724961811e+02,1.292166325047952569e+02,1.274148253862764193e+02
9.473015417376797132e+02,1.293344632123382496e+02,1.275411949590664591e+02
9.604864569952610509e+02,1.294526925784366256e+02,1.276679233583674602e+02
9.738548850866023940e+02,1.295713199833808744e+02,1.277950101499625504e+02
9.874093802154659443e+02,1.296903448119698794e+02,1.279224549032996805e+02
1.001152532136026139e+03,1.298097664534929265e+02,1.280502571914774705e+02
1.015086966647673535e+03,1.299295843017121683e+02,1.281784165912308140e+02
1.029215346096707435e+03,1.300497977548448887e+02,1.283069326829169086e+02
1.043540369885009341e+03,1.301704062155459098e+02,1.284358050505010169e+02
1.058064774985797158e+03,1.302914090908901983e+02,1.285650332815422416e+02
1.072791336466558050e+03,1.304128057923552717e+02,1.286946169671798543e+02
1.087722868019259522e+03,1.305345957358037197e+02,1.288245557021189427e+02
1.102862222497939911e+03,1.306567783414660653e+02,1.289548490846167397e+02
1.118212292463781523e+03,1.307793530339234565e+02,1.290854967164685831e+02
1.133776010737770321e+03,1.309023192420901580e+02,1.292164982029942735e+02
1.149556350961048111e+03,1.310256763991966409e+02,1.293478531530241469e+02
1.165556328163062290e+03,1.311494239427725006e+02,1.294795611788853194e+02
1.181778999337625919e+03,1.312735613146292621e+02,1.296116218963882147e+02
1.198227464026993630e+03,1.313980879608433838e+02,1.297440349248127802e+02
1.214904864914067502e+03,1.315230033317395453e+02,1.298767998868949860e+02
1.231814388422845695e+03,1.316483068818734523e+02,1.300099164088132682e+02
1.248959265327228422e+03,1.317739980700153239e+02,1.301433841201751136e+02
1.266342771368296781e+03,1.319000763591330383e+02,1.302772026540036734e+02
1.283968227880184486e+03,1.320265412163754206e+02,1.304113716467243478e+02
1.301839002424658929e+03,1.321533921130556166e+02,1.305458907381514280e+02
1.319958509434535927e+03,1.322806285246346931e+02,1.306807595714749937e+02
1.338330210866047310e+03,1.324082499307048408e+02,1.308159777932476118e+02
1.356957616860300277e+03,1.325362558149732592e+02,1.309515450533712055e+02
1.375844286413918553e+03,1.326646456652455868e+02,1.310874610050840090e+02
1.394993828059041334e+03,1.327934189734097004e+02,1.312237253049473509e+02
1.414409900552778026e+03,1.329225752354192593e+02,1.313603376128329785e+02
1.434096213576257242e+03,1.330521139512778461e+02,1.314972975919098133e+02
1.454056528443407615e+03,1.331820346250225953e+02,1.316346049086311041e+02
1.474294658819604138e+03,1.333123367647081920e+02,1.317722592327219218e+02
1.494814471450315523e+03,1.334430198823909848e+02,1.319102602371659430e+02
1.515619886899893800e+03,1.335740834941127844e+02,1.320486075981929730e+02
1.536714880300647337e+03,1.337055271198853745e+02,1.321873009952661846e+02
1.558103482112338270e+03,1.338373502836742830e+02,1.323263401110696407e+02
1.579789778892252343e+03,1.339695525133834053e+02,1.324657246314954477e+02
1.601777914075985791e+03,1.341021333408390319e+02,1.326054542456314778e+02
1.624072088769101128e+03,1.342350923017744435e+02,1.327455286457489478e+02
1.646676562549798518e+03,1.343684289358142223e+02,1.328859475272896304e+02
1.669595654282762553e+03,1.345021427864587338e+02,1.330267105888539163e+02
1.692833742944334745e+03,1.346362334010689494e+02,1.331678175321884510e+02
1.716395268459169984e+03,1.347707003308506444e+02,1.333092680621735155e+02
1.740284732548540433e+03,1.349055431308393906e+02,1.334510618868112886e+02
1.764506699590444441e+03,1.350407613598853516e+02,1.335931987172134257e+02
1.789065797491687817e+03,1.351763545806379625e+02,1.337356782675890940e+02
1.813966718572102309e+03,1.353123223595307820e+02,1.338785002552326944e+02
1.839214220461072046e+03,1.354486642667664569e+02,1.340216644005122362e+02
1.864813127006536888e+03,1.355853798763018574e+02,1.341651704268570882e+02
1.890768329196648892e+03,1.357224687658331277e+02,1.343090180607462685e+02
1.917084786094255833e+03,1.358599305167805369e+02,1.344532070316965076e+02
1.943767525784391864e+03,1.359977647142740125e+02,1.345977370722505384e+02
1.970821646334955176e+03,1.361359709471383326e+02,1.347426079179652163e+02
1.998252316770756806e+03,1.362745488078782330e+02,1.348878193074000933e+02
2.026064778061127754e+03,1.364134978926639690e+02,1.350333709821054811e+02
2.054264344121269914e+03,1.365528178013167917e+02,1.351792626866113096e+02
2.082856402827545935e+03,1.366925081372943396e+02,1.353254941684150765e+02
2.111846417046900569e+03,1.368325685076761715e+02,1.354720651779706202e+02
2.141239925680607030e+03,1.369729985231496698e+02,1.356189754686769220e+02
2.171042544722544790e+03,1.371137977979953178e+02,1.357662247968663394e+02
2.201259968332203243e+03,1.372549659500727728e+02,1.359138129217935500e+02
2.231897969922623361e+03,1.373965026008065990e+02,1.360617396056240977e+02
2.262962403263476062e+03,1.375384073751721132e+02,1.362100046134233367e+02
2.294459203599502416e+03,1.376806799016812306e+02,1.363586077131452896e+02
2.326394388784510738e+03,1.378233198123686805e+02,1.365075486756212229e+02
2.358774060431165708e+03,1.379663267427778521e+02,1.366568272745489594e+02
2.391604405076775947e+03,1.381097003319472662e+02,1.368064432864817093e+02
2.424891695365306987e+03,1.382534402223961081e+02,1.369563964908170419e+02
2.458642291245850629e+03,1.383975460601111536e+02,1.371066866697860007e+02
2.492862641187768531e+03,1.385420174945327574e+02,1.372573136084423311e+02
2.527559283412755576e+03,1.386868541785410969e+02,1.374082770946515382e+02
2.562738847144045849e+03,1.388320557684429843e+02,1.375595769190802571e+02
2.598408053873007702e+03,1.389776219239578836e+02,1.377112128751853675e+02
2.634573718643364373e+03,1.391235523082048644e+02,1.378631847592035058e+02
2.671242751353312997e+03,1.392698465876889884e+02,1.380154923701402936e+02
2.708422158075713014e+03,1.394165044322880078e+02,1.381681355097599635e+02
2.746119042396705936e+03,1.395635255152391210e+02,1.383211139825745875e+02
2.784340606772937917e+03,1.397109095131257561e+02,1.384744275958338449e+02
2.823094153907678447e+03,1.398586561058643838e+02,1.386280761595144497e+02
2.862387088146091628e+03,1.400067649766914428e+02,1.387820594863098336e+02
2.902226916889927452e+03,1.401552358121504369e+02,1.389363773916198852e+02
2.942621252031906351e+03,1.403040683020786332e+02,1.390910296935404915e+02
2.983577811410062623e+03,1.404532621395944716e+02,1.392460162128536183e+02
3.025104420282335013e+03,1.406028170210846326e+02,1.394013367730167943e+02
3.067209012821678698e+03,1.407527326461909638e+02,1.395569912001531918e+02
3.109899633631986489e+03,1.409030087177982864e+02,1.397129793230416226e+02
3.153184439285111239e+03,1.410536449420210374e+02,1.398693009731061068e+02
3.197071699879278640e+03,1.412046410281912756e+02,1.400259559844064654e+02
3.241569800619192847e+03,1.413559966888457780e+02,1.401829441936279181e+02
3.286687243418134130e+03,1.415077116397134773e+02,1.403402654400713345e+02
3.332432648522353247e+03,1.416597855997032411e+02,1.404979195656435138e+02
3.378814756158077216e+03,1.418122182908913089e+02,1.406559064148472942e+02
3.425842428201437542e+03,1.419650094385090426e+02,1.408142258347716904e+02
3.473524649871641941e+03,1.421181587709306768e+02,1.409728776750823727e+02
3.521870531447710619e+03,1.422716660196608984e+02,1.411318617880119746e+02
3.570889310009109522e+03,1.424255309193229380e+02,1.412911780283503731e+02
3.620590351200606165e+03,1.425797532076463767e+02,1.414508262534353094e+02
3.670983151021695903e+03,1.427343326254549822e+02,1.416108063231427252e+02
3.722077337640926089e+03,1.428892689166548280e+02,1.417711180998773841e+02
3.773882673235480524e+03,1.430445618282224132e+02,1.419317614485632930e+02
3.826409055856361647e+03,1.432002111101925550e+02,1.420927362366345506e+02
3.879666521319537424e+03,1.433562165156468495e+02,1.422540423340258258e+02
3.933665245123407203e+03,1.435125778007016493e+02,1.424156796131632632e+02
3.988415544392958054e+03,1.436692947244966660e+02,1.425776479489550184e+02
4.043927879850977206e+03,1.438263670491828350e+02,1.427399472187822198e+02
4.100212857816704854e+03,1.439837945399111163e+02,1.429025773024897319e+02
4.157281232232302500e+03,1.441415769648208141e+02,1.430655380823771736e+02
4.215143906717524260e+03,1.442997140950280937e+02,1.432288294431896816e+02
4.273811936652990880e+03,1.444582057046144996e+02,1.433924512721089570e+02
4.333296531292458894e+03,1.446170515706156436e+02,1.435564034587444553e+02
4.393609055904483284e+03,1.447762514730097791e+02,1.437206858951242054e+02
4.454761033943893381e+03,1.449358051947066315e+02,1.438852984756860565e+02
4.516764149253495816e+03,1.450957125215360577e+02,1.440502410972688949e+02
4.579630248296411992e+03,1.452559732422369336e+02,1.442155136591036353e+02
4.643371342419495704e+03,1.454165871484461263e+02,1.443811160628047219e+02
4.707999610148248394e+03,1.455775540346874095e+02,1.445470482123613181e+02
4.773527399513674027e+03,1.457388736983600950e+02,1.447133100141284956e+02
4.839967230411531091e+03,1.459005459397287439e+02,1.448799013768188217e+02
4.907331796994403703e+03,1.460625705619117412e+02,1.450468222114937475e+02
4.975633970097086603e+03,1.462249473708705239e+02,1.452140724315549107e+02
5.044886799695709669e+03,1.463876761753988944e+02,1.453816519527357514e+02
5.115103517401092176e+03,1.465507567871123911e+02,1.455495606930932126e+02
5.186297538986845211e+03,1.467141890204372316e+02,1.457177985729989587e+02
5.258482466952558752e+03,1.468779726926000819e+02,1.458863655151313878e+02
5.331672093122771003e+03,1.470421076236170563e+02,1.460552614444670212e+02
5.405880401282054663e+03,1.472065936362835146e+02,1.462244862882722884e+02
5.481121569846794955e+03,1.473714305561634887e+02,1.463940399760955984e+02
5.557409974574149601e+03,1.475366182115790821e+02,1.465639224397585281e+02
5.634760191308714639e+03,1.477021564336002371e+02,1.467341336133482059e+02
5.713186998767421755e+03,1.478680450560343900e+02,1.469046734332088988e+02
5.792705381363195556e+03,1.480342839154162675e+02,1.470755418379340824e+02
5.873330532067910099e+03,1.482008728509973139e+02,1.472467387683583411e+02
5.955077855315193119e+03,1.483678117047359137e+02,1.474182641675492960e+02
6.037962969943638200e+03,1.485351003212870467e+02,1.475901179807997323e+02
6.122001712180970571e+03,1.487027385479921122e+02,1.477623001556197835e+02
6.207210138669761363e+03,1.488707262348693234e+02,1.479348106417288022e+02
6.293604529535244183e+03,1.490390632346030202e+02,1.481076493910477438e+02
6.381201391495837015e+03,1.492077494025344322e+02,1.482808163576912364e+02
6.470017461016950620e+03,1.493767845966513619e+02,1.484543114979599920e+02
6.560069707508703686e+03,1.495461686775785211e+02,1.486281347703327924e+02
6.651375336568135936e+03,1.497159015085675833e+02,1.488022861354590987e+02
6.743951793266547611e+03,1.498859829554876626e+02,1.489767655561513777e+02
6.837816765482601113e+03,1.500564128868154228e+02,1.491515729973772295e+02
6.932988187281808678e+03,1.502271911736256129e+02,1.493267084262522530e+02
7.029484242343055485e+03,1.503983176895812335e+02,1.495021718120321168e+02
7.127323367432815758e+03,1.505697923109241856e+02,1.496779631261052828e+02
7.226524255927730337e+03,1.507416149164656645e+02,1.498540823419855599e+02
7.327105861386203287e+03,1.509137853875768656e+02,1.500305294353047429e+02
7.429087401169716031e+03,1.510863036081792359e+02,1.502073043838049955e+02
7.532488360114541138e+03,1.512591694647354075e+02,1.503844071673319149e+02
7.637328494254562429e+03,1.514323828462399888e+02,1.505618377678266882e+02
7.743627834595910826e+03,1.516059436442097592e+02,1.507395961693194124e+02
7.851406690944132606e+03,1.517798517526750572e+02,1.509176823579216489e+02
7.960685655784634037e+03,1.519541070681701456e+02,1.510960963218190045e+02
8.071485608217128174e+03,1.521287094897244856e+02,1.512748380512644246e+02
8.183827717944844153e+03,1.523036589188532730e+02,1.514539075385705473e+02
8.297733449319266583e+03,1.524789552595484281e+02,1.516333047781033088e+02
8.413224565441156301e+03,1.526545984182701545e+02,1.518130297662742976e+02
8.530323132318670105e+03,1.528305883039371338e+02,1.519930825015340190e+02
8.649051523083342545e+03,1.530069248279183682e+02,1.521734629843650737e+02
8.769432422264741035e+03,1.531836079040237450e+02,1.523541712172748248e+02
8.891488830124641026e+03,1.533606374484956518e+02,1.525352072047889465e+02
9.015244067051498860e+03,1.535380133799999953e+02,1.527165709534443749e+02
9.140721778016104508e+03,1.537157356196175328e+02,1.528982624717823455e+02
9.267945937089249128e+03,1.538938040908351468e+02,1.530802817703418270e+02
9.396940852022264153e+03,1.540722187195372044e+02,1.532626288616528143e+02
9.527731168891321431e+03,1.542509794339970597e+02,1.534453037602293364e+02
9.660341876806367509e+03,1.544300861648684133e+02,1.536283064825631186e+02
9.794798312685605197e+03,1.546095388451767576e+02,1.538116370471166192e+02
9.931126166096426459e+03,1.547893374103110489e+02,1.539952954743166629e+02
1.006935148416370066e+04,1.549694817980151242e+02,1.541792817865477332e+02
1.020950067654648046e+04,1.551499719483795161e+02,1.543635960081456062e+02
1.035160052048377656e+04,1.553308078038330109e+02,1.545482381653904440e+02
1.049567816591075461e+04,1.555119893091342362e+02,1.547332082865009397e+02
1.064176114064605827e+04,1.556935164113636461e+02,1.549185064016273259e+02
1.078987735565132607e+04,1.558753890599150225e+02,1.551041325428452922e+02
1.094005511036393546e+04,1.560576072064877451e+02,1.552900867441494199e+02
1.109232309810395782e+04,1.562401708050781508e+02,1.554763690414470148e+02
1.124671041155637249e+04,1.564230798119717463e+02,1.556629794725517684e+02
1.140324654832958913e+04,1.566063341857351929e+02,1.558499180771772501e+02
1.156196141659132081e+04,1.567899338872080932e+02,1.560371848969313078e+02
1.172288534078292105e+04,1.569738788794952598e+02,1.562247799753089623e+02
1.188604906741323794e+04,1.571581691279586721e+02,1.564127033576870360e+02
1.205148377093311683e+04,1.573428046002095186e+02,1.566009550913175303e+02
1.221922105969166296e+04,1.575277852661005795e+02,1.567895352253217993e+02
1.238929298197541175e+04,1.577131110977182118e+02,1.569784438106842401e+02
1.256173203213155102e+04,1.578987820693746471e+02,1.571676809002465234e+02
1.273657115677636466e+04,1.580847981576004599e+02,1.573572465487013403e+02
1.291384376109009463e+04,1.582711593411364674e+02,1.575471408125865764e+02
1.309358371519941284e+04,1.584578656009266240e+02,1.577373637502793144e+02
1.327582536064873057e+04,1.586449169201100062e+02,1.579279154219898658e+02
1.346060351696157340e+04,1.588323132840133383e+02,1.581187958897561714e+02
1.364795348829328395e+04,1.590200546801436303e+02,1.583100052174374639e+02
1.383791107017631475e+04,1.592081410981804765e+02,1.585015434707089526e+02
1.403051255635941561e+04,1.593965725299688643e+02,1.586934107170556842e+02
1.422579474574199776e+04,1.595853489695113865e+02,1.588856070257669444e+02
1.442379494940501718e+04,1.597744704129614206e+02,1.590781324679305442e+02
1.462455099773972506e+04,1.599639368586151420e+02,1.592709871164270226e+02
1.482810124767563138e+04,1.601537483069048733e+02,1.594641710459242177e+02
1.503448459000906587e+04,1.603439047603913536e+02,1.596576843328712130e+02
1.524374045683375334e+04,1.605344062237566902e+02,1.598515270554931647e+02
1.545590882907479863e+04,1.607252527037973380e+02,1.600456992937855603e+02
1.567103024412753985e+04,1.609164442094166247e+02,1.602402011295085913e+02
1.588914580360271975e+04,1.611079807516179301e+02,1.604350326461817531e+02
1.611029718117945595e+04,1.612998623434975514e+02,1.606301939290784162e+02
1.633452663056751771e+04,1.614920890002375984e+02,1.608256850652201990e+02
1.656187699358041209e+04,1.616846607390989448e+02,1.610215061433716244e+02
1.679239170832085438e+04,1.618775775794145204e+02,1.612176572540348900e+02
1.702611481748014558e+04,1.620708395425820640e+02,1.614141384894440989e+02
1.726309097675307930e+04,1.622644466520576714e+02,1.616109499435604562e+02
1.750336546336996616e+04,1.624583989333484340e+02,1.618080917120666129e+02
1.774698418474740174e+04,1.626526964140059590e+02,1.620055638923612946e+02
1.799399368725945897e+04,1.628473391236195198e+02,1.622033665835544980e+02
1.824444116513094195e+04,1.630423270938093765e+02,1.624014998864617496e+02
1.849837446945442571e+04,1.632376603582198982e+02,1.625999639035992743e+02
1.875584211733280245e+04,1.634333389525129689e+02,1.627987587391787940e+02
1.901689330114908080e+04,1.636293629143615362e+02,1.629978844991022129e+02
1.928157789796518773e+04,1.638257322834425906e+02,1.631973412909567003e+02
1.954994647905161037e+04,1.640224471014311689e+02,1.633971292240094613e+02
1.982205031954962033e+04,1.642195074119933338e+02,1.635972484092027344e+02
2.009794140826817238e+04,1.644169132607798360e+02,1.637976989591489598e+02
2.037767245761679442e+04,1.646146646954197763e+02,1.639984809881253796e+02
2.066129691367708801e+04,1.648127617655139829e+02,1.641995946120696317e+02
2.094886896641422209e+04,1.650112045226288160e+02,1.644010399485741232e+02
2.124044356003061330e+04,1.652099930202895450e+02,1.646028171168816243e+02
2.153607640346368498e+04,1.654091273139742952e+02,1.648049262378803803e+02
2.183582398102974548e+04,1.656086074611077379e+02,1.650073674340989385e+02
2.213974356321602681e+04,1.658084335210544111e+02,1.652101408297015155e+02
2.244789321762292093e+04,1.660086055551131494e+02,1.654132465504832226e+02
2.276033182005850176e+04,1.662091236265103191e+02,1.656166847238651201e+02
2.307711906578748676e+04,1.664099878003940205e+02,1.658204554788897553e+02
2.339831548093675883e+04,1.666111981438278349e+02,1.660245589462160751e+02
2.372398243405962421e+04,1.668127547257846572e+02,1.662289952581150771e+02
2.405418214786103999e+04,1.670146576171408697e+02,1.664337645484647226e+02
2.438897771108603411e+04,1.672169068906698328e+02,1.666388669527458433e+02
2.472843309057358783e+04,1.674195026210365995e+02,1.668443026080369123e+02
2.507261314347829102e+04,1.676224448847911503e+02,1.670500716530099226e+02
2.542158362966210916e+04,1.678257337603632209e+02,1.672561742279256691e+02
2.577541122425861977e+04,1.680293693280559069e+02,1.674626104746290309e+02
2.613416353041211914e+04,1.682333516700398945e+02,1.676693805365446508e+02
2.649790909219404421e+04,1.684376808703476911e+02,1.678764845586724732e+02
2.686671740769915777e+04,1.686423570148676845e+02,1.680839226875830832e+02
2.724065894232402934e+04,1.688473801913387433e+02,1.682916950714133861e+02
2.761980514223032515e+04,1.690527504893439925e+02,1.684998018598622309e+02
2.800422844799546510e+04,1.692584680003052995e+02,1.687082432041859761e+02
2.839400230845331316e+04,1.694645328174777035e+02,1.689170192571938856e+02
2.878920119472747319e+04,1.696709450359435891e+02,1.691261301732443201e+02
2.918990061445991523e+04,1.698777047526071726e+02,1.693355761082398772e+02
2.959617712623767147e+04,1.700848120661888174e+02,1.695453572196234404e+02
3.000810835422026503e+04,1.702922670772196909e+02,1.697554736663736605e+02
3.042577300297080365e+04,1.705000698880359096e+02,1.699659256090010047e+02
3.084925087249343051e+04,1.707082206027732241e+02,1.701767132095431521e+02
3.127862287348012978e+04,1.709167193273615908e+02,1.703878366315611856e+02
3.171397104276969185e+04,1.711255661695196579e+02,1.705992960401351297e+02
3.215537855902188676e+04,1.713347612387493086e+02,1.708110916018600278e+02
3.260292975860976730e+04,1.715443046463304597e+02,1.710232234848416510e+02
3.305671015173318301e+04,1.717541965053155195e+02,1.712356918586922063e+02
3.351680643875656096e+04,1.719644369305240446e+02,1.714484968945269543e+02
3.398330652677408216e+04,1.721750260385376805e+02,1.716616387649592355e+02
3.445629954640541837e+04,1.723859639476946484e+02,1.718751176440972017e+02
3.493587586882524920e+04,1.725972507780847138e+02,1.720889337075392973e+02
3.542212712302978616e+04,1.728088866515437303e+02,1.723030871323705924e+02
3.591514621334363619e+04,1.730208716916487219e+02,1.725175780971586050e+02
3.641502733717031515e+04,1.732332060237126257e+02,1.727324067819494076e+02
3.692186600298982376e+04,1.734458897747790616e+02,1.729475733682639884e+02
3.743575904860675655e+04,1.736589230736174727e+02,1.731630780390938753e+02
3.795680465965231997e+04,1.738723060507177252e+02,1.733789209788974119e+02
3.848510238834393385e+04,1.740860388382855319e+02,1.735951023735964327e+02
3.902075317250585067e+04,1.743001215702369677e+02,1.738116224105714593e+02
3.956385935485485970e+04,1.745145543821938077e+02,1.740284812786588020e+02
4.011452470255369553e+04,1.747293374114784683e+02,1.742456791681463528e+02
4.067285442703733133e+04,1.749444707971089770e+02,1.744632162707696637e+02
4.123895520411484176e+04,1.751599546797943106e+02,1.746810927797086492e+02
4.181293519435116468e+04,1.753757892019292512e+02,1.748993088895834376e+02
4.239490406373247970e+04,1.755919745075897822e+02,1.751178647964511015e+02
4.298497300461929990e+04,1.758085107425281137e+02,1.753367606978014237e+02
4.358325475699108938e+04,1.760253980541679368e+02,1.755559967925539127e+02
4.418986362998670666e+04,1.762426365915995916e+02,1.757755732810535960e+02
4.480491552374450839e+04,1.764602265055754913e+02,1.759954903650677238e+02
4.542852795154655905e+04,1.766781679485052905e+02,1.762157482477820736e+02
4.606082006227097008e+04,1.768964610744513095e+02,1.764363471337973692e+02
4.670191266315677058e+04,1.771151060391234466e+02,1.766572872291257852e+02
4.735192824288565316e+04,1.773341029998753697e+02,1.768785687411874505e+02
4.801099099498492433e+04,1.775534521156990309e+02,1.771001918788066973e+02
4.867922684155622119e+04,1.777731535472207156e+02,1.773221568522091047e+02
4.935676345733449853e+04,1.779932074566960409e+02,1.775444638730173779e+02
5.004373029408186994e+04,1.782136140080058624e+02,1.777671131542483067e+02
5.074025860532094521e+04,1.784343733666513288e+02,1.779901049103092987e+02
5.144648147141248046e+04,1.786554856997497893e+02,1.782134393569949395e+02
5.216253382498199790e+04,1.788769511760299906e+02,1.784371167114835544e+02
5.288855247670035169e+04,1.790987699658279269e+02,1.786611371923339391e+02
5.362467614142307866e+04,1.793209422410823208e+02,1.788855010194818647e+02
5.437104546469363413e+04,1.795434681753302470e+02,1.791102084142370359e+02
5.512780304961540969e+04,1.797663479437027263e+02,1.793352595992794534e+02
5.589509348409786617e+04,1.799895817229204908e+02,1.795606547986563442e+02
5.667306336848183128e+04,1.802131696912896359e+02,1.797863942377788931e+02
5.746186134354929527e+04,1.804371120286974133e+02,1.800124781434188321e+02
5.826163811892308149e+04,1.806614089166077406e+02,1.802389067437053995e+02
5.907254650186181243e+04,1.808860605380572792e+02,1.804656802681220711e+02
5.989474142645558459e+04,1.811110670776510290e+02,1.806927989475034337e+02
6.072837998322807834e+04,1.813364287215581214e+02,1.809202630140317751e+02
6.157362144915063982e+04,1.815621456575079264e+02,1.811480727012343550e+02
6.243062731807410455e+04,1.817882180747855898e+02,1.813762282439797389e+02
6.329956133158422017e+04,1.820146461642279974e+02,1.816047298784753821e+02
6.418058951028649608e+04,1.822414301182198528e+02,1.818335778422637645e+02
6.507388018552649010e+04,1.824685701306894998e+02,1.820627723742199180e+02
6.597960403155158565e+04,1.826960663971048007e+02,1.822923137145480723e+02
6.689793409812048776e+04,1.829239191144693564e+02,1.825222021047788417e+02
6.782904584356638952e+04,1.831521284813181296e+02,1.827524377877659276e+02
6.877311716832061938e+04,1.833806946977139489e+02,1.829830210076833055e+02
6.973032844890261185e+04,1.836096179652431601e+02,1.832139520100222683e+02
7.070086257238309190e+04,1.838388984870119600e+02,1.834452310415883289e+02
7.168490497132696328e+04,1.840685364676421329e+02,1.836768583504984917e+02
7.268264365922243451e+04,1.842985321132677825e+02,1.839088341861780691e+02
7.369426926640336751e+04,1.845288856315308408e+02,1.841411587993579531e+02
7.471997507647157181e+04,1.847595972315776294e+02,1.843738324420717163e+02
7.575995706322582555e+04,1.849906671240548235e+02,1.846068553676525994e+02
7.681441392810574325e+04,1.852220955211059845e+02,1.848402278307309814e+02
7.788354713815523428e+04,1.854538826363673536e+02,1.850739500872311112e+02
7.896756096451589838e+04,1.856860286849643558e+02,1.853080223943686633e+02
8.006666252145534963e+04,1.859185338835078767e+02,1.855424450106477536e+02
8.118106180593901081e+04,1.861513984500904542e+02,1.857772181958580688e+02
8.231097173775265401e+04,1.863846226042828107e+02,1.860123422110725073e+02
8.345660820018326922e+04,1.866182065671299313e+02,1.862478173186439676e+02
8.461819008126638073e+04,1.868521505611475675e+02,1.864836437822027904e+02
8.579593931560716010e+04,1.870864548103185712e+02,1.867198218666542289e+02
8.699008092678393587e+04,1.873211195400893985e+02,1.869563518381753511e+02
8.820084307034157973e+04,1.875561449773663583e+02,1.871932339642129364e+02
8.942845707738360215e+04,1.877915313505123436e+02,1.874304685134802071e+02
9.067315749877071357e+04,1.880272788893429379e+02,1.876680557559546116e+02
9.193518214993469883e+04,1.882633878251231181e+02,1.879059959628750676e+02
9.321477215631605941e+04,1.884998583905639293e+02,1.881442894067392047e+02
